title,slug,date,old_url,bucket,quality_score,word_count,comment_count,categories,tags
16 años creando software,16-anos-creando-software,2015-02-06,/2015/02/06/16-anos-creando-software/,C,2,479,2,Software,
Evento de software para desarrolladores en Madrid,evento-de-software-para-desarrolladores-en-madrid,2015-02-23,/2015/02/23/evento-de-software-para-desarrolladores-en-madrid/,C,2,319,,Software,evento; lifeissoft; Madrid; software
Aprender en software nos da alas,aprender-en-software-nos-da-alas,2015-02-26,/2015/02/26/aprender-en-software-nos-da-alas/,B,3,554,2,Software,aprender; aprender software crear; comunicación; crear; software
"El software, la persistencia y la venta",el-software-la-persistencia-y-la-venta,2015-04-29,/2015/04/29/el-software-la-persistencia-y-la-venta/,B,3,612,6,Software,cloud; Cloud computing; empresas de software; software empresarial
¿Por qué los productos de software se convierten en monstruos?,por-que-los-productos-de-software-se-convierten-en-monstruos,2015-05-06,/2015/05/06/por-que-los-productos-de-software-se-convierten-en-monstruos/,C,2,316,3,Software,
Historia del CRM,historia-del-crm,2015-05-18,/2015/05/18/historia-del-crm/,A,5,2099,10,Software,cloud; crlcloud; crm; historia crm
¿Cuándo dejas de programar?,cuando-dejas-de-programar,2015-07-07,/2015/07/07/cuando-dejas-de-programar/,B,3,319,3,Software,depurar; desarrollar; foco; programar
"Software, abandono y nacimiento",software-abandono-y-nacimiento,2015-12-27,/2015/12/27/software-abandono-y-nacimiento/,B,3,372,8,Software,priorizar; SAAS; software; software empresarial
"Oculus, Software que emociona",oculus-software-que-emociona,2016-02-03,/2016/02/03/oculus-software-que-emociona/,B,3,606,1,Software,
Software para equipos de ventas,software-para-equipos-de-ventas,2016-04-26,/2016/04/26/software-para-equipos-de-ventas/,B,4,615,14,Software,
¿Cómo vender software?,como-vender-software,2016-05-23,/2016/05/23/como-vender-software/,B,3,347,15,Software,
Software CRM para vendedores en Vigo,software-crm-para-vendedores,2016-06-27,/2016/06/27/software-crm-para-vendedores/,C,1,343,2,Software,
"Software empresarial, Ventas vs Producto",software-empresarial-ventas-vs-producto,2017-02-26,/2017/02/26/software-empresarial-ventas-vs-producto/,B,4,892,5,Software,
¿Qué es un product manager?,que-es-un-product-manager,2017-05-19,/2017/05/19/que-es-un-product-manager/,C,2,580,5,Software,
"Software empresarial, soporte y mantenimiento.",software-empresarial-soporte-y-mantenimiento,2017-08-30,/2017/08/30/software-empresarial-soporte-y-mantenimiento/,B,3,649,1,Software,
¿Cómo mejorar el soporte técnico de software?,como-mejorar-el-soporte-tecnico-de-software,2017-09-15,/2017/09/15/como-mejorar-el-soporte-tecnico-de-software/,B,3,681,1,Software,
"Soporte técnico de software, la relación humana",soporte-tecnico-de-software-la-relacion-humana,2017-10-13,/2017/10/13/soporte-tecnico-de-software-la-relacion-humana/,B,3,552,1,Software,
¿Qué puede aprender el software de otros sectores?,que-puede-aprender-el-software-de-otros-sectores,2018-02-27,/2018/02/27/que-puede-aprender-el-software-de-otros-sectores/,C,,436,1,Software,
¿Cómo creó Steve Jobs el iPhone?,como-creo-steve-jobs-el-iphone,2020-08-21,/2020/08/21/como-creo-steve-jobs-el-iphone/,C,1,779,,Software,
¿Cómo introducir en el mercado un software innovador?,como-introducir-en-el-mercado-un-software-innovador,2020-09-29,/2020/09/29/como-introducir-en-el-mercado-un-software-innovador/,C,2,743,,Software,
Del  Dogfooding a probar tus recetas,del-dogfooding-a-probar-tus-recetas,2020-12-24,/2020/12/24/del-dogfooding-a-probar-tus-recetas/,C,1,541,1,Software,
"API, APPS y extensiones",api-apps-y-extensiones,2021-01-23,/2021/01/23/api-apps-y-extensiones/,B,3,629,,Software,API; extensiones; integraciones
Macroscopio sublime,macroscopio-sublime,2021-03-07,/2021/03/07/macroscopio-sublime/,C,2,573,2,Software,
Plataforma para eventos online,plataforma-para-eventos-online,2021-04-24,/2021/04/24/plataforma-para-eventos-online/,C,2,621,,Software,
La empresa que quiere durar cien años | La Cafetería,la-empresa-que-quiere-durar-cien-anos-la-cafeteria,2023-04-23,/2023/04/23/la-empresa-que-quiere-durar-cien-anos-la-cafeteria/,C,1,331,,Software,
Ventas Inteligentes por VOZ,ventas-inteligentes-por-voz,2024-10-24,/2024/10/24/ventas-inteligentes-por-voz/,A,5,750,,Software,
¿Cómo la IA de Voz Conversacional transformará Nuestros Negocios?,como-la-ia-de-voz-conversacional-transformara-nuestros-negocios,2024-11-08,/2024/11/08/como-la-ia-de-voz-conversacional-transformara-nuestros-negocios/,A,3,762,,Software,
Cómo la IA de Voz Revoluciona el Marketing IA en 2024,como-la-ia-de-vo-revoluciona-el-marketing-ia-en-2024,2024-12-15,/2024/12/15/como-la-ia-de-vo-revoluciona-el-marketing-ia-en-2024/,A,6,3724,,Empresa,
Cómo los Bots de Inteligencia Artificial Están Transformando las Ventas y el Marketing en España,como-los-bots-de-inteligencia-artificial-estan-transformando-las-ventas-y-el-marketing-en-espana,2024-12-26,/2024/12/26/como-los-bots-de-inteligencia-artificial-estan-transformando-las-ventas-y-el-marketing-en-espana/,A,3,572,,Software,
Modelos o3 de OpenAI: la IA que ya supera a los mejores programadores y revoluciona el futuro del trabajo,modelos-o3-de-openai-la-ia-que-ya-supera-a-los-mejores-programadores-y-revoluciona-el-futuro-del-trabajo,2024-12-27,/2024/12/27/modelos-o3-de-openai-la-ia-que-ya-supera-a-los-mejores-programadores-y-revoluciona-el-futuro-del-trabajo/,A,5,1178,,Software,
¿Qué es un bot SDR y cómo puede ayudar a tus ventas?,que-es-un-bot-sdr-y-como-puede-ayudar-a-tus-ventas,2024-12-28,/2024/12/28/que-es-un-bot-sdr-y-como-puede-ayudar-a-tus-ventas/,A,4,855,,Software,
Los Agentes Están Llegando: Por Qué el Invierno de la IA No Será Tan Frío,los-agentes-estan-llegando-por-que-el-invierno-de-la-ia-no-sera-tan-frio,2025-01-01,/2025/01/01/los-agentes-estan-llegando-por-que-el-invierno-de-la-ia-no-sera-tan-frio/,A,5,2113,,Software,
Tendencias de la Síntesis de Voz por IA para 2025,tendencias-de-la-sintesis-de-voz-por-ia-para-2025,2025-01-03,/2025/01/03/tendencias-de-la-sintesis-de-voz-por-ia-para-2025/,A,5,1246,,Software,
Modelos de Voz a Voz (S2S): La Revolución en la IA Conversacional,modelos-de-voz-a-voz-s2s-la-revolucion-en-la-ia-conversacional,2025-01-04,/2025/01/04/modelos-de-voz-a-voz-s2s-la-revolucion-en-la-ia-conversacional/,A,5,1098,,Software,
Impacto de la Inteligencia Artificial en los Roles Creativos en 2025,impacto-de-la-inteligencia-artificial-en-los-roles-creativos-en-2025,2025-01-05,/2025/01/05/impacto-de-la-inteligencia-artificial-en-los-roles-creativos-en-2025/,A,5,1214,,Software,
Reflexiones sobre la Evolución de OpenAI hacia la AGI,reflexiones-sobre-la-evolucion-de-openai-hacia-la-agi,2025-01-06,/2025/01/06/reflexiones-sobre-la-evolucion-de-openai-hacia-la-agi/,A,4,959,,Software,
IA en 2025: Las 10 tendencias más destacadas,ia-en-2025-las-10-tendencias-mas-destacadas,2025-01-08,/2025/01/08/ia-en-2025-las-10-tendencias-mas-destacadas/,A,5,1351,,Software,
Transforma tu Marketing con IA: Beneficios y Aplicaciones Clave,transforma-tu-marketing-con-ia-beneficios-y-aplicaciones-clave,2025-01-09,/2025/01/09/transforma-tu-marketing-con-ia-beneficios-y-aplicaciones-clave/,A,5,1430,,Software,
Transformación Digital: Claves de una Empresa IA-First,transformacion-digital-claves-de-una-empresa-ia-first,2025-01-10,/2025/01/10/transformacion-digital-claves-de-una-empresa-ia-first/,A,5,1143,,Software,
Lecciones Históricas de Resistencias Tecnológicas: De la Imprenta a la Inteligencia Artificial,lecciones-historicas-de-resistencias-tecnologicas-de-la-imprenta-a-la-inteligencia-artificial,2025-01-12,/2025/01/12/lecciones-historicas-de-resistencias-tecnologicas-de-la-imprenta-a-la-inteligencia-artificial/,A,5,1414,,Software,
Stargate Project vs. Proyecto Manhattan: Un Salto Cuántico en la Inversión Tecnológica,stargate-project-vs-proyecto-manhattan-un-salto-cuantico-en-la-inversion-tecnologica,2025-01-22,/2025/01/22/stargate-project-vs-proyecto-manhattan-un-salto-cuantico-en-la-inversion-tecnologica/,A,4,855,,Software,
La Era de la Inteligencia,la-era-de-la-inteligencia,2025-01-25,/2025/01/25/la-era-de-la-inteligencia/,A,4,1085,,Software,
"IA de Voz en la Educación: Personalización, Accesibilidad y Nuevos Modelos Docentes",ia-de-voz-en-la-educacion-personalizacion-accesibilidad-y-nuevos-modelos-docentes,2025-01-30,/2025/01/30/ia-de-voz-en-la-educacion-personalizacion-accesibilidad-y-nuevos-modelos-docentes/,A,5,1138,,Software,
Novedades de Alexa: La IA Generativa Revoluciona Asistentes de Voz,novedades-de-alexa-la-ia-generativa-revoluciona-asistentes-de-voz,2025-02-13,/2025/02/13/novedades-de-alexa-la-ia-generativa-revoluciona-asistentes-de-voz/,A,3,829,,Software,
Guía para hacer prompts en Google Veo 2,guia-para-hacer-prompts-en-google-veo-2,2025-02-24,/2025/02/24/guia-para-hacer-prompts-en-google-veo-2/,A,5,1670,,Software,
Open AI presenta deep research,open-ai-presenta-deep-research,2025-02-25,/2025/02/25/open-ai-presenta-deep-research/,A,5,1419,,Software,
"Meta Acelera su Estrategia de IA por Voz: Innovación, Llama 4 y el Futuro de la Conversación Digital",meta-acelera-su-estrategia-de-ia-por-voz-innovacion-llama-4-y-el-futuro-de-la-conversacion-digital,2025-03-09,/2025/03/09/meta-acelera-su-estrategia-de-ia-por-voz-innovacion-llama-4-y-el-futuro-de-la-conversacion-digital/,A,4,647,,Software,
Agentes de Voz con IA: Análisis Completo del Panorama 2025,agentes-de-voz-con-ia-analisis-completo-del-panorama-2025,2025-03-09,/2025/03/10/agentes-de-voz-con-ia-analisis-completo-del-panorama-2025/,A,4,722,,Software,
Plataformas  de agentes de voz con IA en Europa (especial foco en España),plataformas-de-agentes-de-voz-con-ia-en-europa-especial-foco-en-espana,2025-03-29,/2025/03/29/plataformas-de-agentes-de-voz-con-ia-en-europa-especial-foco-en-espana/,A,5,1304,,Software,
La Guía Definitiva sobre el Protocolo de Contexto del Modelo (MCP),la-guia-definitiva-sobre-el-protocolo-de-contexto-del-modelo-mcp,2025-04-14,/2025/04/14/la-guia-definitiva-sobre-el-protocolo-de-contexto-del-modelo-mcp/,A,5,10841,,Software,
